work_year,salary,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,job_area
2023,168000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,130000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,245000,senior,full_time,Analytics Engineer,United States,remote,United States,medium,Others
2023,185000,senior,full_time,Analytics Engineer,United States,remote,United States,medium,Others
2023,164000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,130000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,67500,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,46500,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,270000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,232200,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,43187,mid,full_time,Data Engineer,Poland,remote,Poland,large,Data
2023,105000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,78000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,115500,mid,full_time,Data Manager,United States,on_site,United States,medium,Data
2023,73500,mid,full_time,Data Manager,United States,on_site,United States,medium,Data
2023,370000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,220000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,155000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,130000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,178200,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,115000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,250000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,125000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,204000,mid,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,150000,mid,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,110000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,95000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,143000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,95000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,250000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,125000,mid,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,280000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,240000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,110400,senior,full_time,Data Manager,United States,on_site,United States,medium,Data
2023,68000,senior,full_time,Data Manager,United States,on_site,United States,medium,Data
2023,216000,senior,full_time,Applied Scientist,United States,remote,United States,medium,Others
2023,184000,senior,full_time,Applied Scientist,United States,remote,United States,medium,Others
2023,192000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,164000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,220000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,160000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,225000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,156400,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,297300,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,198200,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,192000,senior,full_time,Applied Scientist,United States,remote,United States,medium,Others
2023,164000,senior,full_time,Applied Scientist,United States,remote,United States,medium,Others
2023,168000,senior,full_time,Data Analyst,Canada,on_site,Canada,medium,Data
2023,112000,senior,full_time,Data Analyst,Canada,on_site,Canada,medium,Data
2023,204500,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,142200,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,253430,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,212780,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,190000,senior,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,152000,senior,full_time,Research Engineer,United States,on_site,United States,medium,Research
2023,265800,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,165500,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,193000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,134000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,180000,senior,full_time,AI Engineer,United States,remote,United States,medium,AI
2023,150000,senior,full_time,AI Engineer,United States,remote,United States,medium,AI
2023,120681,mid,full_time,Data Developer,United States,remote,United States,medium,Data
2023,72409,mid,full_time,Data Developer,United States,remote,United States,medium,Data
2023,180000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,139750,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2023,222200,mid,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,136000,mid,full_time,Applied Scientist,United States,on_site,United States,large,Others
2023,254000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,200000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,260000,senior,full_time,AI Developer,United States,on_site,United States,medium,AI
2023,192000,senior,full_time,AI Developer,United States,on_site,United States,medium,AI
2023,272290,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,169374,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,195000,senior,full_time,Principal Data Scientist,United States,remote,United States,large,Data
2023,204500,senior,full_time,Data Science Lead,United States,on_site,United States,medium,Data
2023,142200,senior,full_time,Data Science Lead,United States,on_site,United States,medium,Data
2023,17000,mid,full_time,Business Data Analyst,Armenia,remote,Russian Federation,large,Data
2023,181500,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,112200,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,204500,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,142200,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,180000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,162000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,150000,mid,full_time,Machine Learning Researcher,United States,remote,United States,medium,Machine Learning
2023,100000,mid,full_time,Machine Learning Researcher,United States,remote,United States,medium,Machine Learning
2023,250500,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,166600,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,247500,executive,full_time,Head of Data,United States,on_site,United States,medium,Data
2023,172200,executive,full_time,Head of Data,United States,on_site,United States,medium,Data
2023,247500,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,172200,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,223290,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,131310,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2020,44753,entry,contract,Staff Data Analyst,Canada,hybrid,Canada,large,Data
2023,35000,entry,full_time,AI Engineer,Croatia,remote,Germany,medium,AI
2023,53984,senior,full_time,AI Developer,Italy,remote,Italy,small,AI
2023,226600,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,140100,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,204500,senior,full_time,Machine Learning Scientist,Canada,on_site,Canada,medium,Machine Learning
2023,142200,senior,full_time,Machine Learning Scientist,Canada,on_site,Canada,medium,Machine Learning
2023,220000,senior,full_time,Research Scientist,United States,on_site,United States,medium,Research
